"user_id","listing_id","period_start","period_end"
124630.0,3478524.0,"2025-10-27 00:00:00.000","2025-10-30 00:00:00.000"
124200.0,3558159.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579182.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
125060.0,3121597.0,"2025-09-05 00:00:00.000","2025-10-16 00:00:00.000"
124599.0,3477415.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3556896.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124200.0,3558085.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477642.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125490.0,3486420.0,"2025-09-09 00:00:00.000","2025-09-13 00:00:00.000"
124255.0,3476589.0,"2025-09-04 00:00:00.000","2025-12-05 00:00:00.000"
124596.0,3486358.0,"2025-09-10 00:00:00.000","2025-09-10 00:00:00.000"
124384.0,3533657.0,"2025-10-15 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474392.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474250.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
124376.0,3578965.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558726.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548688.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
125813.0,3518824.0,"2025-09-19 00:00:00.000","2025-12-05 00:00:00.000"
124047.0,3530626.0,"2025-10-06 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3470487.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
126434.0,708351.0,"2025-09-20 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3479589.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
125731.0,3508473.0,"2025-09-16 00:00:00.000","2025-09-21 00:00:00.000"
124200.0,3559085.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3556919.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124200.0,3558597.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
126051.0,3509011.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558326.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3473682.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3478937.0,"2025-10-24 00:00:00.000","2025-11-28 00:00:00.000"
124942.0,3493807.0,"2025-09-12 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579171.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548077.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3470409.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474073.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3675475.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473739.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474018.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
125499.0,3506410.0,"2025-09-15 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474181.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557916.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125450.0,3488887.0,"2025-11-24 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474086.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558903.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473427.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578676.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
125688.0,3495278.0,"2025-09-12 00:00:00.000","2025-09-12 00:00:00.000"
124482.0,3468758.0,"2025-09-02 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3556951.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124314.0,3476155.0,"2025-09-25 00:00:00.000","2025-10-26 00:00:00.000"
126243.0,3547249.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558469.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473722.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557705.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
125060.0,3478301.0,"2025-09-05 00:00:00.000","2025-11-27 00:00:00.000"
124200.0,3558001.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473865.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125688.0,3495041.0,"2025-09-12 00:00:00.000","2025-09-12 00:00:00.000"
124599.0,3477553.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3525660.0,"2025-10-30 00:00:00.000","2025-11-03 00:00:00.000"
126437.0,3525660.0,"2025-11-05 00:00:00.000","2025-11-13 00:00:00.000"
125267.0,3529935.0,"2025-09-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474177.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474292.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3547986.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558152.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474623.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548080.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558000.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548533.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548390.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474459.0,"2025-11-07 00:00:00.000","2025-11-10 00:00:00.000"
124847.0,3476333.0,"2025-09-10 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557024.0,"2025-10-30 00:00:00.000","2025-11-05 00:00:00.000"
124376.0,3578510.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3526018.0,"2025-10-30 00:00:00.000","2025-11-03 00:00:00.000"
124112.0,3558262.0,"2025-11-06 00:00:00.000","2025-12-05 00:00:00.000"
126243.0,3547185.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558236.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558696.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124209.0,3470294.0,"2025-09-30 00:00:00.000","2025-11-04 00:00:00.000"
124599.0,3477015.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
127267.0,3540712.0,"2025-09-28 00:00:00.000","2025-12-05 00:00:00.000"
125452.0,3549042.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473366.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558400.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3478901.0,"2025-10-24 00:00:00.000","2025-11-28 00:00:00.000"
124200.0,3548465.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124255.0,3476095.0,"2025-09-04 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474051.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477151.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124610.0,3480387.0,"2025-09-06 00:00:00.000","2025-09-23 00:00:00.000"
124200.0,3559040.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125601.0,3511977.0,"2025-09-17 00:00:00.000","2025-10-28 00:00:00.000"
125393.0,3482073.0,"2025-09-08 00:00:00.000","2025-11-09 00:00:00.000"
125281.0,3486037.0,"2025-09-09 00:00:00.000","2025-09-26 00:00:00.000"
124599.0,3473391.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,356170.0,"2025-09-25 00:00:00.000","2025-11-29 00:00:00.000"
124376.0,3579033.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474090.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474269.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558575.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477132.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557822.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125563.0,3494741.0,"2025-09-12 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474301.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
126230.0,3535150.0,"2025-09-26 00:00:00.000","2025-10-29 00:00:00.000"
124599.0,3474080.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473422.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558746.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474755.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
128013.0,3545819.0,"2025-10-03 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474465.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477540.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126720.0,3539774.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124464.0,3542891.0,"2025-09-29 00:00:00.000","2025-10-01 00:00:00.000"
124200.0,3558872.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125393.0,3481851.0,"2025-09-08 00:00:00.000","2025-11-09 00:00:00.000"
125698.0,3499066.0,"2025-09-16 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474084.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558705.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3476863.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558421.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3536641.0,"2025-10-09 00:00:00.000","2025-10-12 00:00:00.000"
124112.0,3558495.0,"2025-11-06 00:00:00.000","2025-12-05 00:00:00.000"
126645.0,3532449.0,"2025-09-24 00:00:00.000","2025-12-05 00:00:00.000"
126494.0,3724932.0,"2025-11-26 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473808.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558718.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486593.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
124599.0,3477524.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558466.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3476735.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548064.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473783.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558225.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124886.0,3482086.0,"2025-09-10 00:00:00.000","2025-09-13 00:00:00.000"
124200.0,3558592.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486593.0,"2025-12-02 00:00:00.000","2025-12-02 00:00:00.000"
124200.0,3474305.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124632.0,3441324.0,"2025-10-26 00:00:00.000","2025-10-31 00:00:00.000"
124599.0,3474404.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125490.0,3139693.0,"2025-09-14 00:00:00.000","2025-09-14 00:00:00.000"
124047.0,3530235.0,"2025-10-06 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486466.0,"2025-10-24 00:00:00.000","2025-10-24 00:00:00.000"
124599.0,3473975.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473821.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473642.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477253.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,3531849.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
124047.0,3530817.0,"2025-10-06 00:00:00.000","2025-12-05 00:00:00.000"
126348.0,3539766.0,"2025-09-26 00:00:00.000","2025-12-05 00:00:00.000"
125526.0,3561889.0,"2025-10-08 00:00:00.000","2025-11-07 00:00:00.000"
125359.0,3504066.0,"2025-09-15 00:00:00.000","2025-09-28 00:00:00.000"
124599.0,3473874.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477747.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3470201.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477709.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558495.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558664.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
123735.0,3468305.0,"2025-09-02 00:00:00.000","2025-09-02 00:00:00.000"
125731.0,3508313.0,"2025-09-16 00:00:00.000","2025-09-21 00:00:00.000"
123799.0,3533966.0,"2025-10-28 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558041.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474334.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558429.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
126651.0,3531846.0,"2025-10-20 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3558744.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548795.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3557903.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
125728.0,3511516.0,"2025-09-19 00:00:00.000","2025-10-13 00:00:00.000"
124599.0,3474275.0,"2025-11-04 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3548038.0,"2025-10-01 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474414.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3584090.0,"2025-10-11 00:00:00.000","2025-12-05 00:00:00.000"
124535.0,3470007.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3721742.0,"2025-11-25 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558862.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,3531276.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,573373.0,"2025-11-05 00:00:00.000","2025-11-29 00:00:00.000"
124200.0,3474139.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124065.0,3477323.0,"2025-09-10 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558553.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3473956.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3534227.0,"2025-10-28 00:00:00.000","2025-12-05 00:00:00.000"
125060.0,3478516.0,"2025-11-05 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474123.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3479013.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
124704.0,3472605.0,"2025-09-03 00:00:00.000","2025-09-03 00:00:00.000"
124599.0,3490873.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124771.0,3705697.0,"2025-11-20 00:00:00.000","2025-12-05 00:00:00.000"
126869.0,3539666.0,"2025-09-26 00:00:00.000","2025-10-22 00:00:00.000"
124200.0,3558313.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
123799.0,3628102.0,"2025-10-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474621.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3557819.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3525794.0,"2025-10-30 00:00:00.000","2025-11-03 00:00:00.000"
125597.0,3489607.0,"2025-11-10 00:00:00.000","2025-11-26 00:00:00.000"
124112.0,3558046.0,"2025-11-06 00:00:00.000","2025-12-05 00:00:00.000"
126494.0,3725114.0,"2025-11-26 00:00:00.000","2025-12-05 00:00:00.000"
125452.0,3506682.0,"2025-09-15 00:00:00.000","2025-11-17 00:00:00.000"
124599.0,3473656.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474180.0,"2025-11-07 00:00:00.000","2025-11-10 00:00:00.000"
124535.0,3469772.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124610.0,3480533.0,"2025-09-06 00:00:00.000","2025-10-27 00:00:00.000"
126494.0,3533781.0,"2025-09-25 00:00:00.000","2025-11-25 00:00:00.000"
125104.0,3486593.0,"2025-10-24 00:00:00.000","2025-10-24 00:00:00.000"
124599.0,3473502.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474135.0,"2025-11-07 00:00:00.000","2025-11-18 00:00:00.000"
126720.0,3539100.0,"2025-09-26 00:00:00.000","2025-09-26 00:00:00.000"
124200.0,3474326.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473535.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558526.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,356774.0,"2025-09-25 00:00:00.000","2025-11-29 00:00:00.000"
124200.0,3474013.0,"2025-12-03 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558240.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558045.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477099.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126243.0,3546794.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474220.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477304.0,"2025-11-07 00:00:00.000","2025-11-28 00:00:00.000"
124411.0,3479583.0,"2025-09-06 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473589.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473946.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474714.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578845.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
125267.0,3530182.0,"2025-09-23 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486360.0,"2025-12-02 00:00:00.000","2025-12-02 00:00:00.000"
124733.0,3483474.0,"2025-09-08 00:00:00.000","2025-12-05 00:00:00.000"
125013.0,3494397.0,"2025-10-14 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558056.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474755.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
126243.0,3547320.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558671.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474009.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
125021.0,3481186.0,"2025-09-07 00:00:00.000","2025-10-07 00:00:00.000"
124599.0,3477565.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3479192.0,"2025-10-24 00:00:00.000","2025-11-28 00:00:00.000"
124535.0,3470448.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474202.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486360.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
124200.0,3558687.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
126620.0,356134.0,"2025-12-02 00:00:00.000","2025-12-05 00:00:00.000"
126072.0,3518190.0,"2025-09-30 00:00:00.000","2025-09-30 00:00:00.000"
124200.0,3558275.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124704.0,3472234.0,"2025-09-03 00:00:00.000","2025-09-03 00:00:00.000"
124599.0,3473456.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
126437.0,3563532.0,"2025-10-06 00:00:00.000","2025-10-10 00:00:00.000"
125452.0,3506127.0,"2025-09-15 00:00:00.000","2025-11-17 00:00:00.000"
124200.0,3474135.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3578811.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557383.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
124535.0,3470307.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124384.0,3534145.0,"2025-10-15 00:00:00.000","2025-12-05 00:00:00.000"
125728.0,3512175.0,"2025-09-18 00:00:00.000","2025-10-13 00:00:00.000"
124200.0,3558208.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579366.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3491998.0,"2025-09-11 00:00:00.000","2025-09-27 00:00:00.000"
124200.0,3558866.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3556990.0,"2025-11-03 00:00:00.000","2025-11-05 00:00:00.000"
126157.0,3509099.0,"2025-09-16 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473916.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
124200.0,3474229.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474291.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477480.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558285.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474299.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473587.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125452.0,3506234.0,"2025-09-15 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474812.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3474286.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124639.0,3476876.0,"2025-09-04 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473782.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125162.0,3628322.0,"2025-10-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558686.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
127211.0,3538750.0,"2025-09-26 00:00:00.000","2025-09-26 00:00:00.000"
124599.0,3473724.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124639.0,3477103.0,"2025-11-05 00:00:00.000","2025-11-17 00:00:00.000"
124200.0,3474355.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558504.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124314.0,3483899.0,"2025-09-08 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474194.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3685364.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558077.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3479346.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
126243.0,3546735.0,"2025-10-26 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473938.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
124200.0,3474490.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124915.0,3489426.0,"2025-09-10 00:00:00.000","2025-12-05 00:00:00.000"
124713.0,3478764.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
126437.0,3526064.0,"2025-11-05 00:00:00.000","2025-11-13 00:00:00.000"
124200.0,3474718.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124314.0,3483226.0,"2025-09-08 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474012.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486157.0,"2025-09-09 00:00:00.000","2025-10-06 00:00:00.000"
124112.0,3631114.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
124684.0,3557278.0,"2025-11-08 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558028.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473373.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
125490.0,3139693.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124376.0,3579058.0,"2025-10-09 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474402.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124704.0,3473149.0,"2025-09-03 00:00:00.000","2025-09-03 00:00:00.000"
125267.0,3485343.0,"2025-09-09 00:00:00.000","2025-09-12 00:00:00.000"
124535.0,3469814.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124047.0,3530341.0,"2025-10-06 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558612.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124847.0,3506568.0,"2025-09-18 00:00:00.000","2025-09-21 00:00:00.000"
124200.0,3558738.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477022.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3473869.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124599.0,3477434.0,"2025-11-07 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558290.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124384.0,3533525.0,"2025-10-15 00:00:00.000","2025-12-05 00:00:00.000"
125104.0,3486147.0,"2025-12-02 00:00:00.000","2025-12-02 00:00:00.000"
124599.0,3473832.0,"2025-11-07 00:00:00.000","2025-11-22 00:00:00.000"
124713.0,3479608.0,"2025-10-23 00:00:00.000","2025-11-28 00:00:00.000"
124328.0,3473783.0,"2025-09-03 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558272.0,"2025-10-22 00:00:00.000","2025-12-05 00:00:00.000"
125499.0,3597912.0,"2025-10-16 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474221.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474255.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3558069.0,"2025-10-23 00:00:00.000","2025-12-05 00:00:00.000"
124200.0,3474833.0,"2025-09-30 00:00:00.000","2025-12-05 00:00:00.000"
124112.0,3557853.0,"2025-11-13 00:00:00.000","2025-12-05 00:00:00.000"
